Response_ID,Item_ID,Section,Score
R063,DIV04,Workforce Diversity,4
R063,DIV05,Workforce Diversity,5
R063,DIV06,Workforce Diversity,5
R063,DIV07,Workforce Diversity,5
R063,DIV08,Workforce Diversity,5
R063,DIV09,Workforce Diversity,4
R063,INC01,Inclusion Practices,4
R063,INC02,Inclusion Practices,5
R063,INC03,Inclusion Practices,2
R063,INC04,Inclusion Practices,3
R063,INC05,Inclusion Practices,3
R063,INC06,Inclusion Practices,1
R063,INC07,Inclusion Practices,5
R063,INC08,Inclusion Practices,4
R063,INC09,Inclusion Practices,4
R063,INC10,Inclusion Practices,4
R063,PERF01,Organizational Performance,5
R063,PERF02,Organizational Performance,4
R063,PERF03,Organizational Performance,5
R063,PERF04,Organizational Performance,5
R063,PERF05,Organizational Performance,4
R063,PERF06,Organizational Performance,4
R063,PERF07,Organizational Performance,4
R063,PERF08,Organizational Performance,5
R063,PERF09,Organizational Performance,3
R063,PERF10,Organizational Performance,5
R063,PERF11,Organizational Performance,5
R063,REL01,Relationship Assessment,3
R063,REL02,Relationship Assessment,2
R063,REL03,Relationship Assessment,3
R063,REL04,Relationship Assessment,4
R063,REL05,Relationship Assessment,4
R063,REL06,Relationship Assessment,4
R063,REL07,Relationship Assessment,5
R064,DIV01,Workforce Diversity,4
R064,DIV02,Workforce Diversity,4
R064,DIV03,Workforce Diversity,4
R064,DIV04,Workforce Diversity,4
R064,DIV05,Workforce Diversity,4
R064,DIV06,Workforce Diversity,4
R064,DIV07,Workforce Diversity,4
R064,DIV08,Workforce Diversity,5
R064,DIV09,Workforce Diversity,3
R064,INC01,Inclusion Practices,4
R064,INC02,Inclusion Practices,4
R064,INC03,Inclusion Practices,4
R064,INC04,Inclusion Practices,3
R064,INC05,Inclusion Practices,4
R064,INC06,Inclusion Practices,4
R064,INC07,Inclusion Practices,4
R064,INC08,Inclusion Practices,4
R064,INC09,Inclusion Practices,4
R064,INC10,Inclusion Practices,4
R064,PERF01,Organizational Performance,5
R064,PERF02,Organizational Performance,3
R064,PERF03,Organizational Performance,3
R064,PERF04,Organizational Performance,5
R064,PERF05,Organizational Performance,4
R064,PERF06,Organizational Performance,5
R064,PERF07,Organizational Performance,4
R064,PERF08,Organizational Performance,4
R064,PERF09,Organizational Performance,5
R064,PERF10,Organizational Performance,4
R064,PERF11,Organizational Performance,4
R064,REL01,Relationship Assessment,4
R064,REL02,Relationship Assessment,5
R064,REL03,Relationship Assessment,5
R064,REL04,Relationship Assessment,4
R064,REL05,Relationship Assessment,2
R064,REL06,Relationship Assessment,4
R064,REL07,Relationship Assessment,5
R065,DIV01,Workforce Diversity,5
R065,DIV02,Workforce Diversity,2
R065,DIV03,Workforce Diversity,4
R065,DIV04,Workforce Diversity,5
R065,DIV05,Workforce Diversity,5
R065,DIV06,Workforce Diversity,4
R065,DIV07,Workforce Diversity,5
R065,DIV08,Workforce Diversity,4
R065,DIV09,Workforce Diversity,4
R065,INC01,Inclusion Practices,4
R065,INC02,Inclusion Practices,5
R065,INC03,Inclusion Practices,3
R065,INC04,Inclusion Practices,2
R065,INC05,Inclusion Practices,2
R065,INC06,Inclusion Practices,4
R065,INC07,Inclusion Practices,5
R065,INC08,Inclusion Practices,4
R065,INC09,Inclusion Practices,5
R065,INC10,Inclusion Practices,5
R065,PERF01,Organizational Performance,5
R065,PERF02,Organizational Performance,4
R065,PERF03,Organizational Performance,4
R065,PERF04,Organizational Performance,4
R065,PERF05,Organizational Performance,4
R065,PERF06,Organizational Performance,5
R065,PERF07,Organizational Performance,1
R065,PERF08,Organizational Performance,4
R065,PERF09,Organizational Performance,4
R065,PERF10,Organizational Performance,5
R065,PERF11,Organizational Performance,4
R065,REL01,Relationship Assessment,4
R065,REL02,Relationship Assessment,5
R065,REL03,Relationship Assessment,5
R065,REL04,Relationship Assessment,4
R065,REL05,Relationship Assessment,4
R065,REL06,Relationship Assessment,5
R065,REL07,Relationship Assessment,2
R066,DIV01,Workforce Diversity,5
R066,DIV02,Workforce Diversity,5
R066,DIV03,Workforce Diversity,5
R066,DIV04,Workforce Diversity,4
R066,DIV05,Workforce Diversity,4
R066,DIV06,Workforce Diversity,3
R066,DIV07,Workforce Diversity,4
R066,DIV08,Workforce Diversity,2
R066,DIV09,Workforce Diversity,5
R066,INC01,Inclusion Practices,3
R066,INC02,Inclusion Practices,4
R066,INC03,Inclusion Practices,4
R066,INC04,Inclusion Practices,4
R066,INC05,Inclusion Practices,4
R066,INC06,Inclusion Practices,4
R066,INC07,Inclusion Practices,5
R066,INC08,Inclusion Practices,5
R066,INC09,Inclusion Practices,3
R066,INC10,Inclusion Practices,4
R066,PERF01,Organizational Performance,4
R066,PERF02,Organizational Performance,4
R066,PERF03,Organizational Performance,5
R066,PERF04,Organizational Performance,5
R066,PERF05,Organizational Performance,4
R066,PERF06,Organizational Performance,4
R066,PERF07,Organizational Performance,5
R066,PERF08,Organizational Performance,4
R066,PERF09,Organizational Performance,5
R066,PERF10,Organizational Performance,4
R066,PERF11,Organizational Performance,5
R066,REL01,Relationship Assessment,4
R066,REL02,Relationship Assessment,5
R066,REL03,Relationship Assessment,4
R066,REL04,Relationship Assessment,5
R066,REL05,Relationship Assessment,5
R066,REL06,Relationship Assessment,4
R066,REL07,Relationship Assessment,4
R067,DIV01,Workforce Diversity,5
R067,DIV02,Workforce Diversity,4
R067,DIV03,Workforce Diversity,4
R067,DIV04,Workforce Diversity,4
R067,DIV05,Workforce Diversity,4
R067,DIV06,Workforce Diversity,5
R067,DIV07,Workforce Diversity,5
R067,DIV08,Workforce Diversity,4
R067,DIV09,Workforce Diversity,5
R067,INC01,Inclusion Practices,4
R067,INC02,Inclusion Practices,5
R067,INC03,Inclusion Practices,5
R067,INC04,Inclusion Practices,4
R067,INC05,Inclusion Practices,5
R067,INC06,Inclusion Practices,4
R067,INC07,Inclusion Practices,4
R067,INC08,Inclusion Practices,4
R067,INC09,Inclusion Practices,5
R067,INC10,Inclusion Practices,5
R067,PERF01,Organizational Performance,5
R067,PERF02,Organizational Performance,4
R067,PERF03,Organizational Performance,4
R067,PERF04,Organizational Performance,5
R067,PERF05,Organizational Performance,3
R067,PERF06,Organizational Performance,5
R067,PERF07,Organizational Performance,4
R067,PERF08,Organizational Performance,4
R067,PERF09,Organizational Performance,3
R067,PERF10,Organizational Performance,4
R067,PERF11,Organizational Performance,4
R067,REL01,Relationship Assessment,4
R067,REL02,Relationship Assessment,4
R067,REL03,Relationship Assessment,5
R067,REL04,Relationship Assessment,3
R067,REL05,Relationship Assessment,4
R067,REL06,Relationship Assessment,4
R067,REL07,Relationship Assessment,4
R068,DIV01,Workforce Diversity,4
R068,DIV02,Workforce Diversity,5
R068,DIV03,Workforce Diversity,4
R068,DIV04,Workforce Diversity,4
R068,DIV05,Workforce Diversity,4
R068,DIV06,Workforce Diversity,4
R068,DIV07,Workforce Diversity,4
R068,DIV08,Workforce Diversity,5
R068,DIV09,Workforce Diversity,1
R068,INC01,Inclusion Practices,2
R068,INC02,Inclusion Practices,4
R068,INC03,Inclusion Practices,5
R068,INC04,Inclusion Practices,4
R068,INC05,Inclusion Practices,5
R068,INC06,Inclusion Practices,5
R068,INC07,Inclusion Practices,5
R068,INC08,Inclusion Practices,4
R068,INC09,Inclusion Practices,3
R068,INC10,Inclusion Practices,4
R068,PERF01,Organizational Performance,4
R068,PERF02,Organizational Performance,4
R068,PERF03,Organizational Performance,4
R068,PERF04,Organizational Performance,4
R068,PERF05,Organizational Performance,2
R068,PERF06,Organizational Performance,5
R068,PERF07,Organizational Performance,3
R068,PERF08,Organizational Performance,4
R068,PERF09,Organizational Performance,4
R068,PERF10,Organizational Performance,4
R068,PERF11,Organizational Performance,4
R068,REL01,Relationship Assessment,3
R068,REL02,Relationship Assessment,3
R068,REL03,Relationship Assessment,4
R068,REL04,Relationship Assessment,5
R068,REL05,Relationship Assessment,4
R068,REL06,Relationship Assessment,3
R068,REL07,Relationship Assessment,5
R069,DIV01,Workforce Diversity,4
R069,DIV02,Workforce Diversity,4
R069,DIV03,Workforce Diversity,5
R069,DIV04,Workforce Diversity,3
R069,DIV05,Workforce Diversity,4
R069,DIV06,Workforce Diversity,4
R069,DIV07,Workforce Diversity,4
R069,DIV08,Workforce Diversity,4
R069,DIV09,Workforce Diversity,5
R069,INC01,Inclusion Practices,4
R069,INC02,Inclusion Practices,2
R069,INC03,Inclusion Practices,5
R069,INC04,Inclusion Practices,4
R069,INC05,Inclusion Practices,5
R069,INC06,Inclusion Practices,4
R069,INC07,Inclusion Practices,5
R069,INC08,Inclusion Practices,2
R069,INC09,Inclusion Practices,4
R069,INC10,Inclusion Practices,5
R069,PERF01,Organizational Performance,5
R069,PERF02,Organizational Performance,5
R069,PERF03,Organizational Performance,4
R069,PERF04,Organizational Performance,4
R069,PERF05,Organizational Performance,4
R069,PERF06,Organizational Performance,4
R069,PERF07,Organizational Performance,5
R069,PERF08,Organizational Performance,4
R069,PERF09,Organizational Performance,4
R069,PERF10,Organizational Performance,5
R069,PERF11,Organizational Performance,5
R069,REL01,Relationship Assessment,5
R069,REL02,Relationship Assessment,4
R069,REL03,Relationship Assessment,4
R069,REL04,Relationship Assessment,4
R069,REL05,Relationship Assessment,4
R069,REL06,Relationship Assessment,4
R069,REL07,Relationship Assessment,4
R070,DIV01,Workforce Diversity,3
R070,DIV02,Workforce Diversity,5
R070,DIV03,Workforce Diversity,4
R070,DIV04,Workforce Diversity,5
R070,DIV05,Workforce Diversity,5
R070,DIV06,Workforce Diversity,2
R070,DIV07,Workforce Diversity,2
R070,DIV08,Workforce Diversity,5
R070,DIV09,Workforce Diversity,2
R070,INC01,Inclusion Practices,4
R070,INC02,Inclusion Practices,3
R070,INC03,Inclusion Practices,4
R070,INC04,Inclusion Practices,4
R070,INC05,Inclusion Practices,4
R070,INC06,Inclusion Practices,4
R070,INC07,Inclusion Practices,5
R070,INC08,Inclusion Practices,5
R070,INC09,Inclusion Practices,5
R070,INC10,Inclusion Practices,4
R070,PERF01,Organizational Performance,5
R070,PERF02,Organizational Performance,4
R070,PERF03,Organizational Performance,2
R070,PERF04,Organizational Performance,5
R070,PERF05,Organizational Performance,4
R070,PERF06,Organizational Performance,4
R070,PERF07,Organizational Performance,3
R070,PERF08,Organizational Performance,5
R070,PERF09,Organizational Performance,4
R070,PERF10,Organizational Performance,4
R070,PERF11,Organizational Performance,2
R070,REL01,Relationship Assessment,4
R070,REL02,Relationship Assessment,4
R070,REL03,Relationship Assessment,4
R070,REL04,Relationship Assessment,3
R070,REL05,Relationship Assessment,4
R070,REL06,Relationship Assessment,5
R070,REL07,Relationship Assessment,3
R071,DIV01,Workforce Diversity,2
R071,DIV02,Workforce Diversity,4
R071,DIV03,Workforce Diversity,3
R071,DIV04,Workforce Diversity,4
R071,DIV05,Workforce Diversity,4
R071,DIV06,Workforce Diversity,4
R071,DIV07,Workforce Diversity,3
R071,DIV08,Workforce Diversity,4
R071,DIV09,Workforce Diversity,5
R071,INC01,Inclusion Practices,4
R071,INC02,Inclusion Practices,4
R071,INC03,Inclusion Practices,4
R071,INC04,Inclusion Practices,4
R071,INC05,Inclusion Practices,4
R071,INC06,Inclusion Practices,4
R071,INC07,Inclusion Practices,5
R071,INC08,Inclusion Practices,4
R071,INC09,Inclusion Practices,5
R071,INC10,Inclusion Practices,5
R071,PERF01,Organizational Performance,4
R071,PERF02,Organizational Performance,4
R071,PERF03,Organizational Performance,4
R071,PERF04,Organizational Performance,4
R071,PERF05,Organizational Performance,4
R071,PERF06,Organizational Performance,5
R071,PERF07,Organizational Performance,4
R071,PERF08,Organizational Performance,5
R071,PERF09,Organizational Performance,5
R071,PERF10,Organizational Performance,4
R071,PERF11,Organizational Performance,4
R071,REL01,Relationship Assessment,4
R071,REL02,Relationship Assessment,4
R071,REL03,Relationship Assessment,4
R071,REL04,Relationship Assessment,3
R071,REL05,Relationship Assessment,4
R071,REL06,Relationship Assessment,4
R071,REL07,Relationship Assessment,5
R072,DIV01,Workforce Diversity,5
R072,DIV02,Workforce Diversity,5
R072,DIV03,Workforce Diversity,5
R072,DIV04,Workforce Diversity,4
R072,DIV05,Workforce Diversity,3
R072,DIV06,Workforce Diversity,5
R072,DIV07,Workforce Diversity,3
R072,DIV08,Workforce Diversity,5
R072,DIV09,Workforce Diversity,3
R072,INC01,Inclusion Practices,4
R072,INC02,Inclusion Practices,5
R072,INC03,Inclusion Practices,4
R072,INC04,Inclusion Practices,5
R072,INC05,Inclusion Practices,5
R072,INC06,Inclusion Practices,5
R072,INC07,Inclusion Practices,4
R072,INC08,Inclusion Practices,4
R072,INC09,Inclusion Practices,5
R072,INC10,Inclusion Practices,4
R072,PERF01,Organizational Performance,4
R072,PERF02,Organizational Performance,5
R072,PERF03,Organizational Performance,4
R072,PERF04,Organizational Performance,5
R072,PERF05,Organizational Performance,5
R072,PERF06,Organizational Performance,4
R072,PERF07,Organizational Performance,5
R072,PERF08,Organizational Performance,4
R072,PERF09,Organizational Performance,4
R072,PERF10,Organizational Performance,5
R072,PERF11,Organizational Performance,4
R072,REL01,Relationship Assessment,5
R072,REL02,Relationship Assessment,2
R072,REL03,Relationship Assessment,4
R072,REL04,Relationship Assessment,4
R072,REL05,Relationship Assessment,4
R072,REL06,Relationship Assessment,5
R072,REL07,Relationship Assessment,4
R073,DIV01,Workforce Diversity,4
R073,DIV02,Workforce Diversity,5
R073,DIV03,Workforce Diversity,4
R073,DIV04,Workforce Diversity,5
R073,DIV05,Workforce Diversity,4
R073,DIV06,Workforce Diversity,4
R073,DIV07,Workforce Diversity,4
R073,DIV08,Workforce Diversity,5
R073,DIV09,Workforce Diversity,4
R073,INC01,Inclusion Practices,4
R073,INC02,Inclusion Practices,4
R073,INC03,Inclusion Practices,5
R073,INC04,Inclusion Practices,4
R073,INC05,Inclusion Practices,3
R073,INC06,Inclusion Practices,5
R073,INC07,Inclusion Practices,5
R073,INC08,Inclusion Practices,5
R073,INC09,Inclusion Practices,4
R073,INC10,Inclusion Practices,4
R073,PERF01,Organizational Performance,4
R073,PERF02,Organizational Performance,5
R073,PERF03,Organizational Performance,4
R073,PERF04,Organizational Performance,4
R073,PERF05,Organizational Performance,4
R073,PERF06,Organizational Performance,2
R073,PERF07,Organizational Performance,5
R073,PERF08,Organizational Performance,4
R073,PERF09,Organizational Performance,4
R073,PERF10,Organizational Performance,4
R073,PERF11,Organizational Performance,4
R073,REL01,Relationship Assessment,4
R073,REL02,Relationship Assessment,2
R073,REL03,Relationship Assessment,5
R073,REL04,Relationship Assessment,5
R073,REL05,Relationship Assessment,4
R073,REL06,Relationship Assessment,4
R073,REL07,Relationship Assessment,5
R074,DIV01,Workforce Diversity,4
R074,DIV02,Workforce Diversity,5
R074,DIV03,Workforce Diversity,4
R074,DIV04,Workforce Diversity,3
R074,DIV05,Workforce Diversity,4
R074,DIV06,Workforce Diversity,4
R074,DIV07,Workforce Diversity,5
R074,DIV08,Workforce Diversity,4
R074,DIV09,Workforce Diversity,4
R074,INC01,Inclusion Practices,1
R074,INC02,Inclusion Practices,4
R074,INC03,Inclusion Practices,4
R074,INC04,Inclusion Practices,4
R074,INC05,Inclusion Practices,4
R074,INC06,Inclusion Practices,5
R074,INC07,Inclusion Practices,4
R074,INC08,Inclusion Practices,2
R074,INC09,Inclusion Practices,5
R074,INC10,Inclusion Practices,4
R074,PERF01,Organizational Performance,5
R074,PERF02,Organizational Performance,4
R074,PERF03,Organizational Performance,5
R074,PERF04,Organizational Performance,4
R074,PERF05,Organizational Performance,4
R074,PERF06,Organizational Performance,4
R074,PERF07,Organizational Performance,4
R074,PERF08,Organizational Performance,4
R074,PERF09,Organizational Performance,3
R074,PERF10,Organizational Performance,5
R074,PERF11,Organizational Performance,4
R074,REL01,Relationship Assessment,5
R074,REL02,Relationship Assessment,2
R074,REL03,Relationship Assessment,3
R074,REL04,Relationship Assessment,4
R074,REL05,Relationship Assessment,4
R074,REL06,Relationship Assessment,4
R074,REL07,Relationship Assessment,4
R075,DIV01,Workforce Diversity,5
R075,DIV02,Workforce Diversity,3
R075,DIV03,Workforce Diversity,4
R075,DIV04,Workforce Diversity,5
R075,DIV05,Workforce Diversity,4
R075,DIV06,Workforce Diversity,4
R075,DIV07,Workforce Diversity,4
R075,DIV08,Workforce Diversity,4
R075,DIV09,Workforce Diversity,3
R075,INC01,Inclusion Practices,4
R075,INC02,Inclusion Practices,2
R075,INC03,Inclusion Practices,4
R075,INC04,Inclusion Practices,5
R075,INC05,Inclusion Practices,3
R075,INC06,Inclusion Practices,5
R075,INC07,Inclusion Practices,4
R075,INC08,Inclusion Practices,4
R075,INC09,Inclusion Practices,3
R075,INC10,Inclusion Practices,3
R075,PERF01,Organizational Performance,4
R075,PERF02,Organizational Performance,4
R075,PERF03,Organizational Performance,5
R075,PERF04,Organizational Performance,5
R075,PERF05,Organizational Performance,4
R075,PERF06,Organizational Performance,5
R075,PERF07,Organizational Performance,4
R075,PERF08,Organizational Performance,4
R075,PERF09,Organizational Performance,2
R075,PERF10,Organizational Performance,4
R075,PERF11,Organizational Performance,4
R075,REL01,Relationship Assessment,5
R075,REL02,Relationship Assessment,3
R075,REL03,Relationship Assessment,3
R075,REL04,Relationship Assessment,4
R075,REL05,Relationship Assessment,4
R075,REL06,Relationship Assessment,4
R075,REL07,Relationship Assessment,5
